longitude,latitude,nearest_college_school_university_kindergarten_1,nearest_college_school_university_kindergarten_2,nearest_college_school_university_kindergarten_3,nearest_college_school_university_kindergarten_4,nearest_college_school_university_kindergarten_5,count_college_school_university_kindergarten_within_5.0km,ndvi,fapar,ndbi,aerosol,dengue,dengue symptoms,dengue fever,symptoms of dengue,dengue sintomas,final_vul_labels
121.06173058199506,14.620624669519149,443.9179992675781,503.8280029296875,645.6859741210938,668.8259887695312,716.9539794921875,88.0,0.0761723356928891,0.0,-0.1866840417684399,212.297604035309,10,3,1,1,1,1
121.06386654681818,14.767656042114725,612.60302734375,653.2260131835938,679.9990234375,1611.8809814453125,1672.823974609375,19.0,0.1226135302884914,0.035,-0.1110258498151275,219.7250945775536,10,3,1,1,1,1
121.008365911395,14.637878600590613,862.0159912109375,962.8759765625,1145.010986328125,1243.720947265625,1303.051025390625,79.0,0.0460307640427292,0.0,-0.1815278698166422,152.88888888888889,10,3,1,1,1,1
120.9977482264899,14.604577700273246,149.4810028076172,283.6990051269531,585.2760009765625,649.572998046875,687.5980224609375,52.0,0.0330534790487524,0.0,-0.1820419748083474,150.99494949494948,10,3,1,1,1,1
120.9984175181956,14.62044921981122,53.39699935913086,644.155029296875,693.4409790039062,763.0440063476562,809.3759765625,61.0,0.0519651842137607,0.0,-0.1587040296228839,207.3358681875792,10,3,1,1,1,1
121.01601754442387,14.631319953092325,278.0429992675781,364.9169921875,494.3349914550781,748.447998046875,961.4910278320312,100.0,0.0519675925260302,0.0,-0.1865658603745762,175.5939086294416,10,3,1,1,1,1
121.01093857731342,14.685695694267212,176.45899963378906,940.0159912109376,1254.8050537109375,1324.6839599609375,1573.592041015625,55.0,0.0824187603503363,0.0,-0.1428694222073962,203.3392181588903,10,3,1,1,1,1
121.0123851086203,14.603986707052094,494.1860046386719,667.0349731445312,669.2880249023438,856.7949829101562,983.780029296875,60.0,0.037807912706132,0.0,-0.1902442705020141,186.25641025641028,10,3,1,1,1,1
121.06843988020738,14.652663924734972,800.6710205078125,826.8359985351562,948.5889892578124,1188.0260009765625,1251.8199462890625,79.0,0.0335136138116047,0.0,-0.2216696460914173,213.8071065989848,10,3,1,1,1,1
121.00339718149012,14.605850224090808,399.1440124511719,775.2169799804688,940.7579956054688,1079.8929443359375,1080.3179931640625,58.0,0.0373002764424992,0.0,-0.1845878923129381,160.20865139949106,10,3,1,1,1,1
121.11869583350308,14.660695004862005,520.6290283203125,653.0469970703125,669.593017578125,770.47802734375,1331.6490478515625,36.0,0.0296017131008233,0.0,-0.2605402983336328,213.72292191435773,10,3,1,1,1,1
121.07179910312574,14.622117657282828,62.95199966430664,544.9719848632812,921.0659790039062,1009.2150268554688,1049.52099609375,80.0,0.1079877869620817,0.0,-0.1685179906475178,222.26042983565105,10,3,1,1,1,1
121.07471761133024,14.633580213200924,623.7030029296875,623.7030029296875,629.60302734375,629.60302734375,828.2550048828125,85.0,0.1239548910482312,0.0,-0.1651870244928783,193.8727735368957,10,3,1,1,1,1
121.02812311939904,14.621582894538316,106.16799926757812,553.3709716796875,828.3920288085938,1497.2349853515625,1533.4730224609375,111.0,0.0464454887054534,0.0,-0.189995399289112,196.1668773704172,10,3,1,1,1,1
121.08026400220852,14.676343453420278,226.2400054931641,261.4140014648437,261.4140014648437,418.7120056152344,422.16900634765625,51.0,0.0114296896600831,0.0,-0.2992081287169534,224.0,10,3,1,1,1,1
121.05881468351778,14.666038291511626,347.52099609375,503.72900390625,546.1510009765625,1790.282958984375,1963.2950439453125,57.0,0.0240527010021275,0.0,-0.2463582758940623,192.20202020202024,10,3,1,1,1,1
121.0467450041547,14.7495124851253,629.1510009765625,783.3590087890625,956.4810180664062,1013.9390258789062,1554.4439697265625,37.0,0.1135147961211765,0.0,-0.1232766285501881,222.8282828282828,10,3,1,1,1,1
121.08423577670452,14.604916994245082,0.0,706.593994140625,807.8800048828125,1087.5999755859375,1553.2340087890625,51.0,0.0500642862514872,0.0,-0.2414068920964906,182.9785082174462,10,3,1,1,1,1
121.00408451845226,14.613284735389657,227.16099548339844,681.4669799804688,792.3250122070312,1160.8489990234375,1230.4520263671875,71.0,0.043107336171974,0.0,-0.1776534534191583,182.67843631778052,10,3,1,1,1,1
121.03021579154684,14.661759905132335,245.9080047607422,374.6449890136719,658.9849853515625,993.0020141601562,1047.5050048828125,87.0,0.0200093761211784,0.0,-0.231865090855986,207.2419974391805,10,3,1,1,1,1
121.04471091543074,14.750154927123956,172.25799560546875,760.885009765625,1261.14404296875,1318.60205078125,1513.9429931640625,38.0,0.1103899055506149,0.0,-0.117719778819508,220.9543147208122,10,3,1,1,1,1
121.01608899112924,14.653158806261112,758.5280151367188,769.3350219726562,964.27001953125,976.3419799804688,1177.029052734375,81.0,0.0448348776698537,0.0,-0.1948298424939124,190.62972292191432,10,3,1,1,1,1
121.11159888156344,14.66216847415746,578.7940063476562,727.7579956054688,995.0800170898438,1255.676025390625,1373.1070556640625,39.0,0.1433609638018539,0.0,-0.0089417382404725,95.69642857142856,14,6,3,1,1,1
121.0499885978804,14.627311330247776,218.98399353027344,551.7119750976562,601.2659912109375,787.3920288085938,814.239013671875,102.0,0.0983258913975659,0.0,0.0031337314697868,87.71500630517023,14,6,3,1,1,1
121.05599946226351,14.715157521686011,764.9359741210938,864.0040283203125,1020.5159912109376,1149.3699951171875,1443.552001953125,51.0,0.1610536458057475,0.0375,-0.0317274591530894,106.31337579617836,14,6,3,1,1,1
121.04924144554496,14.70826061348122,746.56298828125,827.1329956054688,1167.258056640625,1284.4429931640625,1553.3929443359375,50.0,0.143201931499251,0.0,-0.0155818586251115,88.10727969348659,14,6,3,1,1,1
121.03363788586132,14.593164704234251,376.6960144042969,511.66400146484375,765.9249877929688,851.4219970703125,1224.781982421875,49.0,0.1146080991797349,0.0,-0.0126098425349884,96.0,14,6,3,1,1,1
121.00098316962418,14.604332540912829,640.14599609375,668.4810180664062,691.85400390625,796.6170043945312,882.927001953125,56.0,0.0757451920558764,0.0,0.017281738669683,86.3530895334174,14,6,3,1,1,1
121.02879652359928,14.631367294229152,1030.9000244140625,1102.8349609375,1108.6070556640625,1211.6199951171875,1223.4110107421875,99.0,0.1009767120120986,0.0,-0.0102292902101021,116.78980891719746,14,6,3,1,1,1
121.12602062450182,14.645438493895067,930.4219970703124,1069.8740234375,1079.239013671875,1100.68701171875,1243.447021484375,39.0,0.1790661165067653,0.0476093023255814,-0.042956313232492,108.94223363286264,14,6,3,1,1,1
121.07289845139496,14.63128209209908,600.0679931640625,600.0679931640625,634.6699829101562,740.5809936523438,866.5889892578125,86.0,0.1537460877113561,0.0,-0.0312761587383461,86.29187817258884,14,6,3,1,1,1
121.09507912653244,14.647839140252414,454.9119873046875,897.4760131835938,901.905029296875,1233.177978515625,1413.031982421875,54.0,0.1334284400718912,0.0,-0.0094781240517551,95.65865992414663,14,6,3,1,1,1
121.06173058199506,14.620624669519149,443.9179992675781,503.8280029296875,645.6859741210938,668.8259887695312,716.9539794921875,88.0,0.102121395141446,0.0,0.0043903146365065,96.0,14,6,3,1,1,1
121.06386654681818,14.767656042114725,612.60302734375,653.2260131835938,679.9990234375,1611.8809814453125,1672.823974609375,19.0,0.1809009724619433,0.036,-0.0301389296473268,95.281210592686,14,6,3,1,1,1
121.008365911395,14.637878600590613,862.0159912109375,962.8759765625,1145.010986328125,1243.720947265625,1303.051025390625,79.0,0.0807738554192772,0.0,0.0107275970262559,98.90932311621968,14,6,3,1,1,1
120.9977482264899,14.604577700273246,149.4810028076172,283.6990051269531,585.2760009765625,649.572998046875,687.5980224609375,52.0,0.0748304984695369,0.0,0.0176849236172939,86.31645569620252,14,6,3,1,1,1
120.9984175181956,14.62044921981122,53.39699935913086,644.155029296875,693.4409790039062,763.0440063476562,809.3759765625,61.0,0.0702215337660555,0.0,0.0206808719674266,98.24365482233502,14,6,3,1,1,1
121.01601754442387,14.631319953092325,278.0429992675781,364.9169921875,494.3349914550781,748.447998046875,961.4910278320312,100.0,0.0932500767383808,0.0,8.365083606491827e-05,99.57814485387546,14,6,3,1,1,1
121.01093857731342,14.685695694267212,176.45899963378906,940.0159912109376,1254.8050537109375,1324.6839599609375,1573.592041015625,55.0,0.1385263083846237,0.0,-0.0119833548160173,93.84090909090908,14,6,3,1,1,1
121.0123851086203,14.603986707052094,494.1860046386719,667.0349731445312,669.2880249023438,856.7949829101562,983.780029296875,60.0,0.0823724011395311,0.0,0.0091775276889466,94.57874519846352,14,6,3,1,1,1
121.06843988020738,14.652663924734972,800.6710205078125,826.8359985351562,948.5889892578124,1188.0260009765625,1251.8199462890625,79.0,0.2161001980762357,0.0,-0.0659937560856183,91.38754764930115,14,6,3,1,1,1
121.00339718149012,14.605850224090808,399.1440124511719,775.2169799804688,940.7579956054688,1079.8929443359375,1080.3179931640625,58.0,0.0723934030692419,0.0,0.0217901880653711,86.33121019108282,14,6,3,1,1,1
121.11869583350308,14.660695004862005,520.6290283203125,653.0469970703125,669.593017578125,770.47802734375,1331.6490478515625,36.0,0.1671419741502703,0.0,-0.0268730644736679,101.52837326607818,14,6,3,1,1,1
121.07179910312574,14.622117657282828,62.95199966430664,544.9719848632812,921.0659790039062,1009.2150268554688,1049.52099609375,80.0,0.1280577808950766,0.0,-0.0166395422564306,93.11757269279396,14,6,3,1,1,1
121.07471761133024,14.633580213200924,623.7030029296875,623.7030029296875,629.60302734375,629.60302734375,828.2550048828125,85.0,0.1678197569667718,0.0,-0.0396484521242736,86.2547770700637,14,6,3,1,1,1
121.02812311939904,14.621582894538316,106.16799926757812,553.3709716796875,828.3920288085938,1497.2349853515625,1533.4730224609375,111.0,0.1140394724895754,0.0,-0.0146394658791875,105.53535353535352,14,6,3,1,1,1
121.08026400220852,14.676343453420278,226.2400054931641,261.4140014648437,261.4140014648437,418.7120056152344,422.16900634765625,51.0,0.1701376516918529,0.0,-0.0410832015093758,94.67591424968472,14,6,3,1,1,1
121.05881468351778,14.666038291511626,347.52099609375,503.72900390625,546.1510009765625,1790.282958984375,1963.2950439453125,57.0,0.1621833550755299,0.0,-0.0423803715425299,99.64141414141416,14,6,3,1,1,1
121.0467450041547,14.7495124851253,629.1510009765625,783.3590087890625,956.4810180664062,1013.9390258789062,1554.4439697265625,37.0,0.1541974388228353,0.0,-0.0196120961822159,117.4570707070707,14,6,3,1,1,1
121.08423577670452,14.604916994245082,0.0,706.593994140625,807.8800048828125,1087.5999755859375,1553.2340087890625,51.0,0.1139853097041166,0.0,-0.0203309965102715,92.09848484848484,14,6,3,1,1,1
121.00408451845226,14.613284735389657,227.16099548339844,681.4669799804688,792.3250122070312,1160.8489990234375,1230.4520263671875,71.0,0.0691555032590244,0.0,0.0240432620524069,92.58227848101266,14,6,3,1,1,1
121.03021579154684,14.661759905132335,245.9080047607422,374.6449890136719,658.9849853515625,993.0020141601562,1047.5050048828125,87.0,0.1129970313377682,0.0,-0.0101085502166136,96.0,14,6,3,1,1,1
121.04471091543074,14.750154927123956,172.25799560546875,760.885009765625,1261.14404296875,1318.60205078125,1513.9429931640625,38.0,0.1561579277449748,0.0,-0.0207903668537922,119.2040557667934,14,6,3,1,1,1
121.01608899112924,14.653158806261112,758.5280151367188,769.3350219726562,964.27001953125,976.3419799804688,1177.029052734375,81.0,0.0879519397588553,0.0,0.0093689722655111,96.0,14,6,3,1,1,1
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.2155817039275618,0.0472096774193548,-0.0730853756576205,96.0,24,10,6,4,1,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.1967200342955692,0.049,-0.065226887327625,94.58958068614992,24,10,6,4,1,2
121.0042961273658,14.775434967059525,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,0.2764428772771512,0.0462958579881656,-0.0920519292611907,93.52820512820512,24,10,6,4,1,2
121.00531999667436,14.769900318430922,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,0.2631682447779611,0.0401558317399617,-0.0813384432187035,94.95886889460157,24,10,6,4,1,2
121.08412337293576,14.739972455792271,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,0.3445500667083035,0.0717197802197802,-0.1697561414183621,102.2490372272144,24,10,6,4,1,2
121.09478281220082,14.76474561641196,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,0.2624300682909435,0.0628476941747572,-0.1171504483142786,129.46378653113086,24,10,6,4,1,2
120.99560003759402,14.773578978681831,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,0.2720738881901636,0.0419677419354838,-0.0888147486341843,95.88621997471552,24,10,6,4,1,2
121.09218261670044,14.760251428738629,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,0.2788251253279407,0.0669744525547445,-0.1204820833410805,165.6284987277354,24,10,6,4,1,2
121.1291188360064,14.756680907546496,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,0.2399480565298286,0.046131498470948,-0.0908303698163788,185.10101010101008,24,10,6,4,1,2
121.12470888260192,14.595607656381851,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,0.2180436934018643,0.0473287292817679,-0.0746820826540989,95.9234693877551,24,10,6,4,1,2
121.12837733336566,14.59115685353678,564.010009765625,2801.112060546875,3923.9169921875,5000.0,5000.0,3.0,0.2161774004664503,0.0467884615384615,-0.0689819767958349,96.40920716112532,24,10,6,4,1,2
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.208396295403718,0.0462838709677419,-0.0610193483134338,99.52020202020202,20,5,4,2,2,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.1845531467451379,0.047,-0.0552659138979408,90.09148665819568,20,5,4,2,2,2
121.0042961273658,14.775434967059525,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,0.2541324230789331,0.0424289940828402,-0.0668873041672327,95.22978177150192,20,5,4,2,2,2
121.00531999667436,14.769900318430922,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,0.2434409946297053,0.0391529636711281,-0.0605799871941005,95.80719794344476,20,5,4,2,2,2
121.08412337293576,14.739972455792271,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,0.3431829454289942,0.0809560439560439,-0.1657408000765928,89.7043701799486,20,5,4,2,2,2
121.09478281220082,14.76474561641196,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,0.3017322773748121,0.06225,-0.1147291927324018,92.67938931297712,20,5,4,2,2,2
120.99560003759402,14.773578978681831,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,0.2552781125907117,0.0401801075268817,-0.0683863210973817,96.0,20,5,4,2,2,2
121.09218261670044,14.760251428738629,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,0.2923101819349089,0.0678102189781021,-0.1162545648838813,87.39030612244899,20,5,4,2,2,2
121.1291188360064,14.756680907546496,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,0.2850864139046882,0.0507324159021406,-0.1035123385749387,95.9621212121212,20,5,4,2,2,2
121.12470888260192,14.595607656381851,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,0.2106328475651241,0.0463314917127071,-0.0621594967644658,98.4503816793893,20,5,4,2,2,2
121.12837733336566,14.59115685353678,564.010009765625,2801.112060546875,3923.9169921875,5000.0,5000.0,3.0,0.2091178703976589,0.0461153846153846,-0.0561990696516026,98.0460358056266,20,5,4,2,2,2
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.1680968118691888,0.044,-0.0450284108891428,121.1486146095718,12,3,3,2,1,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.1753803143231507,0.044,-0.0428427841094722,95.61880559085134,12,3,3,2,1,2
121.0042961273658,14.775434967059525,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,0.1992776010467025,0.0347189349112426,-0.0197429228103792,145.1025641025641,12,3,3,2,1,2
121.00531999667436,14.769900318430922,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,0.1924473131765767,0.0309732313575525,-0.0159561150385179,125.05534105534105,12,3,3,2,1,2
121.08412337293576,14.739972455792271,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,0.3416000781625819,0.0762332112332112,-0.1504882776817295,86.15444015444014,12,3,3,2,1,2
121.09478281220082,14.76474561641196,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,0.2654270495947404,0.0555266990291262,-0.0806807196608435,107.65736040609136,12,3,3,2,1,2
120.99560003759402,14.773578978681831,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,0.2014002315970153,0.033315188172043,-0.0228901215496785,140.63797468354431,12,3,3,2,1,2
121.09218261670044,14.760251428738629,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,0.2659048608011467,0.0626867396593674,-0.0926801113674564,111.3095541401274,12,3,3,2,1,2
121.1291188360064,14.756680907546496,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,0.2435938058056675,0.0403348623853211,-0.074578895016072,90.84197218710491,12,3,3,2,1,2
121.12470888260192,14.595607656381851,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,0.170460283608902,0.044,-0.0458731710436504,118.93877551020408,12,3,3,2,1,2
121.12837733336566,14.59115685353678,564.010009765625,2801.112060546875,3923.9169921875,5000.0,5000.0,3.0,0.1685574244118119,0.044,-0.0419255492512448,151.4993614303959,12,3,3,2,1,2
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.0654052214799012,0.0398516129032258,-0.0455517296747491,201.1601513240857,8,3,2,1,0,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.0527838832836265,0.042,-0.069911474345969,195.78625954198475,8,3,2,1,0,2
121.0042961273658,14.775434967059525,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,0.1807523837150821,0.0308609467455621,-0.0110754374631542,136.31754161331625,8,3,2,1,0,2
121.00531999667436,14.769900318430922,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,0.1768244952798207,0.0276959847036328,-0.0056869128711639,123.26383526383528,8,3,2,1,0,2
121.08412337293576,14.739972455792271,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,0.2888513216452344,0.0692905982905983,-0.1221860995393561,152.1724581724582,8,3,2,1,0,2
121.09478281220082,14.76474561641196,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,0.1936710601954276,0.0546541262135922,-0.0627109322411048,145.39340101522842,8,3,2,1,0,2
120.99560003759402,14.773578978681831,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,0.160128718476729,0.0292983870967741,-0.0122130204570121,163.7979797979798,8,3,2,1,0,2
121.09218261670044,14.760251428738629,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,0.2066234052016738,0.0622761557177615,-0.0804889816472944,165.2627551020408,8,3,2,1,0,2
121.1291188360064,14.756680907546496,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,0.0861687336196108,0.0395045871559633,-0.0902124016441158,191.15044247787608,8,3,2,1,0,2
121.12470888260192,14.595607656381851,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,0.0650769299968582,0.0399944751381215,-0.0466923841886657,202.9795918367347,8,3,2,1,0,2
121.12837733336566,14.59115685353678,564.010009765625,2801.112060546875,3923.9169921875,5000.0,5000.0,3.0,0.0670954967726498,0.0393461538461538,-0.0513175780828957,196.01023017902813,8,3,2,1,0,2
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.2117888926785488,0.0402096774193548,-0.0768590628879437,128.48866498740554,7,2,1,0,1,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.189290314642577,0.042,-0.0688657931680828,188.2182741116752,7,2,1,0,1,2
121.0042961273658,14.775434967059525,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,0.2848464995743353,0.0334615384615384,-0.1059914132774847,215.5378690629012,7,2,1,0,1,2
121.00531999667436,14.769900318430922,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,0.2783879918113137,0.0291673040152963,-0.0982283980248484,205.4671814671815,7,2,1,0,1,2
121.08412337293576,14.739972455792271,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,0.2273450559810191,0.0622032967032967,-0.1400954279927724,148.7153846153846,7,2,1,0,1,2
121.09478281220082,14.76474561641196,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,0.3369034325495642,0.0505873786407767,-0.1517488939023472,109.66709021601017,7,2,1,0,1,2
120.99560003759402,14.773578978681831,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,0.2825729383846851,0.0308508064516129,-0.0963227144482598,213.31984829329969,7,2,1,0,1,2
121.09218261670044,14.760251428738629,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,0.2982954757864636,0.0552183698296836,-0.1399268605926169,125.11847133757963,7,2,1,0,1,2
121.1291188360064,14.756680907546496,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,0.3063340262658628,0.0381666666666666,-0.1352271776958094,122.78436317780582,7,2,1,0,1,2
121.12470888260192,14.595607656381851,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,0.213313623144634,0.0403287292817679,-0.0782303498932354,126.08917197452227,7,2,1,0,1,2
121.12837733336566,14.59115685353678,564.010009765625,2801.112060546875,3923.9169921875,5000.0,5000.0,3.0,0.2085932792686468,0.0397884615384615,-0.0763349822870832,111.79539641943734,7,2,1,0,1,2
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.1497958512768718,0.0462967741935483,-0.1094370556316529,223.92443324937028,17,3,2,3,1,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.1628002867052098,0.042,-0.1056870964789856,216.1573604060914,17,3,2,3,1,2
121.0042961273658,14.775434967059525,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,0.0688483086048518,0.0491671597633136,-0.3005963494313166,171.83055198973042,17,3,2,3,1,2
121.00531999667436,14.769900318430922,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,0.0688704613531383,0.0440516252390057,-0.2977037279073069,157.11711711711715,17,3,2,3,1,2
121.08412337293576,14.739972455792271,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,0.0863793822918404,0.0778717948717949,-0.1871804471935889,190.15384615384613,17,3,2,3,1,2
121.09478281220082,14.76474561641196,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,0.1635096387161658,0.0636140776699029,-0.1899792695184112,215.94917407878012,17,3,2,3,1,2
120.99560003759402,14.773578978681831,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,0.0555702772967183,0.0460739247311827,-0.3094633092208514,212.1871049304678,17,3,2,3,1,2
121.09218261670044,14.760251428738629,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,0.1528052266468706,0.0682238442822384,-0.1856248406904847,211.97452229299364,17,3,2,3,1,2
121.1291188360064,14.756680907546496,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,0.2452488682096043,0.0508394495412844,-0.161379845264398,197.6796973518285,17,3,2,3,1,2
121.12470888260192,14.595607656381851,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,0.1526607954530175,0.0460110497237569,-0.1110991217698799,223.9235668789808,17,3,2,3,1,2
121.12837733336566,14.59115685353678,564.010009765625,2801.112060546875,3923.9169921875,5000.0,5000.0,3.0,0.1419917618656617,0.0473076923076923,-0.1113838810627216,223.34526854219948,17,3,2,3,1,2
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,-0.0116609587398306,0.0272709677419354,-0.4786892471996609,224.0,43,11,5,4,2,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,-0.0122861577860191,0.033,-0.4789755826793728,222.49555273189324,43,11,5,4,2,2
121.0042961273658,14.775434967059525,2024.907958984375,2025.7249755859373,4980.02392578125,5000.0,5000.0,3.0,-0.0104308051728537,0.0358002958579881,-0.4751889203138789,220.22564102564104,43,11,5,4,2,2
121.00531999667436,14.769900318430922,1775.3189697265625,1831.989013671875,4129.0849609375,4565.625,4851.68310546875,6.0,-0.0107848785148372,0.0320095602294455,-0.4738413095197998,222.88946015424168,43,11,5,4,2,2
121.08412337293576,14.739972455792271,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,-0.0116785373953823,0.0464517704517704,-0.4786027919637829,214.71630295250324,43,11,5,4,2,2
121.09478281220082,14.76474561641196,2597.716064453125,3246.02392578125,4526.14697265625,4566.77001953125,4772.5478515625,5.0,-0.0078124325760542,0.0431419902912621,-0.4770426525392462,223.34942820838629,43,11,5,4,2,2
120.99560003759402,14.773578978681831,1236.1739501953125,1236.990966796875,4955.47607421875,5000.0,5000.0,3.0,-0.0105245294978274,0.0350013440860215,-0.4724878658931111,223.8786346396966,43,11,5,4,2,2
121.09218261670044,14.760251428738629,2752.18505859375,2983.154052734375,4043.47705078125,4263.27685546875,4303.89990234375,7.0,-0.0082893194121784,0.0418406326034063,-0.476981316220276,223.8371501272265,43,11,5,4,2,2
121.1291188360064,14.756680907546496,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,-0.0097726865087676,0.0301926605504587,-0.4845839921369873,215.4343434343434,43,11,5,4,2,2
121.12470888260192,14.595607656381851,1350.3160400390625,2077.6708984375,3200.47607421875,4534.30615234375,4836.8427734375,6.0,-0.0116927179215032,0.0276519337016574,-0.4787843512403683,223.9183673469387,43,11,5,4,2,2
121.12837733336566,14.59115685353678,564.010009765625,2801.112060546875,3923.9169921875,5000.0,5000.0,3.0,-0.0117786995804493,0.0259230769230769,-0.4785093217584726,224.0,43,11,5,4,2,2
121.1241868653561,14.595171314116392,1383.2779541015625,2110.633056640625,3233.43798828125,4567.26806640625,4869.80517578125,5.0,0.1947074652098816,0.0183322580645161,-0.066663944956797,179.09068010075566,100,24,9,11,15,2
121.1238206746426,14.6073317854173,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,0.1980703998735312,0.028,-0.0654769511363908,205.33672172808136,100,24,9,11,15,2
