longitude,latitude,nearest_clinic_hospital_doctors_1,nearest_clinic_hospital_doctors_2,nearest_clinic_hospital_doctors_3,nearest_clinic_hospital_doctors_4,nearest_clinic_hospital_doctors_5,count_clinic_hospital_doctors_within_5.0km,nearest_toilets_water_point_1,nearest_toilets_water_point_2,nearest_toilets_water_point_3,nearest_toilets_water_point_4,nearest_toilets_water_point_5,count_toilets_water_point_within_5.0km,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_1,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_2,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_3,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_4,nearest_sanitary_dump_station_waste_disposal_waste_transfer_station_5,count_sanitary_dump_station_waste_disposal_waste_transfer_station_within_5.0km,nearest_college_school_university_kindergarten_1,nearest_college_school_university_kindergarten_2,nearest_college_school_university_kindergarten_3,nearest_college_school_university_kindergarten_4,nearest_college_school_university_kindergarten_5,count_college_school_university_kindergarten_within_5.0km,geometry,buffered_geometry,ndvi,fapar,ndbi,ndwi,ndmi,aerosol,surface_temperature,precipitation_rate,relative_humidity,date_from,date_to,date,dengue,dengue symptoms,dengue fever,symptoms of dengue,dengue sintomas,isPartial,Year,Month,datetime,nowcast_is_10_dengue_cases_or_higher
121.1291188360064,14.756680907546496,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,1351.7889404296875,2879.98095703125,3282.242919921875,5000.0,5000.0,3.0,POINT (121.1291188360064 14.7566809075465),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.1291188360064,
                14.756680907546496
              ]
            }
          }
        }
      }
    }
  }
})",0.2798319086336872,0.0395993883792049,-0.1052832111823717,-0.1784429915376471,0.1052832111823717,111.31060606060606,36.91232843137254,4.571078419831686e-07,74.42138382032805,2020-04-01,2020-04-30,2020-04-30,9,4,2,1,1,False,2020,4,2020-04-30 01:00:00,1
121.02109193417206,14.762062215563237,2438.452880859375,2461.4189453125,2492.968994140625,3214.363037109375,3508.5849609375,11.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4175.02783203125,5000.0,5000.0,5000.0,5000.0,1.0,1188.052001953125,1624.592041015625,3035.2080078125,3151.676025390625,3182.991943359375,14.0,POINT (121.0210919341721 14.76206221556324),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.02109193417206,
                14.762062215563235
              ]
            }
          }
        }
      }
    }
  }
})",0.2655962277447193,0.0372627599243856,-0.0963950957935918,-0.1603145967627847,0.0963950957935918,182.86889460154245,38.99493201483318,9.881818186840974e-06,75.93181610107422,2020-05-01,2020-05-31,2020-05-31,5,3,1,0,0,False,2020,5,2020-05-31 01:00:00,1
121.09232833344991,14.710276314726482,2083.445068359375,2089.4609375,2096.422119140625,2390.132080078125,2506.8330078125,13.0,2506.8330078125,2506.8330078125,2989.98291015625,5000.0,5000.0,3.0,600.1380004882812,1109.4150390625,1304.2320556640625,1304.2320556640625,1304.2320556640625,6.0,845.60400390625,1104.5240478515625,1225.52294921875,1270.739990234375,1746.4739990234375,35.0,POINT (121.0923283334499 14.71027631472648),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.09232833344991,
                14.710276314726482
              ]
            }
          }
        }
      }
    }
  }
})",0.1350353582072027,0.0533101604278074,-0.0451642023842515,-0.0881719108658993,0.0451642023842515,192.87121212121207,35.29900856793142,9.905263141263276e-06,67.5386962890625,2020-05-01,2020-05-31,2020-05-31,5,3,1,0,0,False,2020,5,2020-05-31 01:00:00,1
121.09991064167362,14.699273749228002,722.7329711914062,1453.0369873046875,1464.614990234375,2257.618896484375,2812.013916015625,12.0,3810.639892578125,4167.8251953125,4167.8251953125,4346.35009765625,4377.9609375,5.0,1672.6070556640625,1929.95703125,2543.489013671875,2543.489013671875,2543.489013671875,6.0,835.822998046875,1002.8200073242188,1135.2979736328125,1654.887939453125,1786.842041015625,35.0,POINT (121.0999106416736 14.699273749228),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.09991064167362,
                14.699273749228002
              ]
            }
          }
        }
      }
    }
  }
})",0.0384505629809789,0.0336781609195402,-0.1081414804754422,0.066161303000451,0.1081414804754422,199.7662007623888,38.780505548705264,9.905263141263276e-06,67.5386962890625,2020-05-01,2020-05-31,2020-05-31,5,3,1,0,0,False,2020,5,2020-05-31 01:00:00,1
121.02614820346108,14.760292582137549,1722.5899658203125,2176.39794921875,2207.947998046875,2929.342041015625,2989.1640625,18.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,3459.1650390625,5000.0,5000.0,5000.0,5000.0,1.0,794.302978515625,908.72900390625,2319.344970703125,2467.12890625,2865.912109375,23.0,POINT (121.0261482034611 14.76029258213755),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.02614820346109,
                14.760292582137549
              ]
            }
          }
        }
      }
    }
  }
})",0.258865787417496,0.0379696969696969,-0.0858157439075276,-0.1670026492348529,0.0858157439075276,173.67383059418455,38.37930741190763,9.881818186840974e-06,75.93181610107422,2020-05-01,2020-05-31,2020-05-31,5,3,1,0,0,False,2020,5,2020-05-31 01:00:00,1
121.0877088642249,14.720297010406115,1966.092041015625,2142.16796875,2853.81298828125,3535.6298828125,3541.64599609375,12.0,1966.092041015625,1966.092041015625,2742.01904296875,5000.0,5000.0,3.0,2958.240966796875,3150.055908203125,3999.180908203125,4193.998046875,4193.998046875,6.0,2115.8330078125,2278.075927734375,2312.181884765625,2642.403076171875,2725.31298828125,20.0,POINT (121.0877088642249 14.72029701040612),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.0877088642249,
                14.720297010406117
              ]
            }
          }
        }
      }
    }
  }
})",0.1383698985741861,0.0647532588454376,-0.2010402487030405,0.0661169104904384,0.2010402487030405,221.29634300126108,31.857697929354515,1.67500002135057e-05,71.60248565673828,2020-06-01,2020-06-30,2020-06-30,8,2,2,1,1,False,2020,6,2020-06-30 01:00:00,1
121.12447274482562,14.72793491054966,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4195.71923828125,4390.5361328125,4390.5361328125,4390.5361328125,5000.0,4.0,845.031005859375,1247.29296875,2081.083984375,2782.387939453125,3277.094970703125,8.0,POINT (121.1244727448256 14.72793491054966),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.12447274482562,
                14.72793491054966
              ]
            }
          }
        }
      }
    }
  }
})",0.2181223655337653,0.0572504378283712,-0.2075002083800464,-0.0130312071448655,0.2075002083800464,224.0,34.11574545454539,1.67500002135057e-05,71.60248565673828,2020-06-01,2020-06-30,2020-06-30,8,2,2,1,1,False,2020,6,2020-06-30 01:00:00,1
121.09232833344991,14.710276314726482,2083.445068359375,2089.4609375,2096.422119140625,2390.132080078125,2506.8330078125,13.0,2506.8330078125,2506.8330078125,2989.98291015625,5000.0,5000.0,3.0,600.1380004882812,1109.4150390625,1304.2320556640625,1304.2320556640625,1304.2320556640625,6.0,845.60400390625,1104.5240478515625,1225.52294921875,1270.739990234375,1746.4739990234375,35.0,POINT (121.0923283334499 14.71027631472648),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.09232833344991,
                14.710276314726482
              ]
            }
          }
        }
      }
    }
  }
})",0.1223783277990505,0.0501069518716577,-0.1981367906274556,0.0753465040856496,0.1981367906274556,214.367758186398,36.27380660954714,1.67500002135057e-05,71.60248565673828,2020-06-01,2020-06-30,2020-06-30,8,2,2,1,1,False,2020,6,2020-06-30 01:00:00,1
121.08412337293576,14.739972455792271,1180.76904296875,1726.7340087890625,2067.27587890625,2298.14892578125,3970.924072265625,14.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,3806.864013671875,4308.55908203125,5000.0,5000.0,5000.0,2.0,2725.699951171875,2952.347900390625,3273.68798828125,3818.537109375,4171.52294921875,15.0,POINT (121.0841233729357 14.73997245579227),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.08412337293575,
                14.739972455792273
              ]
            }
          }
        }
      }
    }
  }
})",0.2911878948612648,0.0785989010989011,-0.2327814011926449,-0.0553434941182864,0.2327814011926449,221.92307692307693,33.24069597069604,1.67500002135057e-05,71.60248565673828,2020-06-01,2020-06-30,2020-06-30,8,2,2,1,1,False,2020,6,2020-06-30 01:00:00,1
121.12602062450182,14.645438493895067,882.2160034179688,2316.031005859375,2365.5859375,2400.73388671875,2480.1298828125,40.0,2864.98193359375,3387.5869140625,3863.12109375,4134.05908203125,4174.4609375,10.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,930.4219970703125,1069.8740234375,1079.239013671875,1100.68701171875,1243.447021484375,39.0,POINT (121.1260206245018 14.64543849389507),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.12602062450182,
                14.645438493895067
              ]
            }
          }
        }
      }
    }
  }
})",0.1216118810150879,0.0445813953488372,-0.1973788740391756,0.0737782274551147,0.1973788740391756,223.87660668380465,40.69061652281141,1.67500002135057e-05,71.60248565673828,2020-06-01,2020-06-30,2020-06-30,8,2,2,1,1,False,2020,6,2020-06-30 01:00:00,1
121.07024727811792,14.723064744909989,1470.8060302734375,1698.876953125,1727.6929931640625,1948.8280029296875,2428.306884765625,19.0,1727.6929931640625,1727.6929931640625,3012.381103515625,5000.0,5000.0,3.0,2733.806884765625,3712.089111328125,3814.868896484375,4006.68408203125,4855.80908203125,5.0,2129.22998046875,2318.654052734375,2353.075927734375,2564.633056640625,2645.0009765625,35.0,POINT (121.0702472781179 14.72306474490999),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.07024727811792,
                14.723064744909987
              ]
            }
          }
        }
      }
    }
  }
})",0.1338711350799905,0.0520778443113772,-0.206922369871933,0.0773838075346493,0.206922369871933,213.90769230769232,35.69682151589245,1.67500002135057e-05,71.60248565673828,2020-06-01,2020-06-30,2020-06-30,8,2,2,1,1,False,2020,6,2020-06-30 01:00:00,1
121.09991064167362,14.699273749228002,722.7329711914062,1453.0369873046875,1464.614990234375,2257.618896484375,2812.013916015625,12.0,3810.639892578125,4167.8251953125,4167.8251953125,4346.35009765625,4377.9609375,5.0,1672.6070556640625,1929.95703125,2543.489013671875,2543.489013671875,2543.489013671875,6.0,835.822998046875,1002.8200073242188,1135.2979736328125,1654.887939453125,1786.842041015625,35.0,POINT (121.0999106416736 14.699273749228),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.09991064167362,
                14.699273749228002
              ]
            }
          }
        }
      }
    }
  }
})",0.1232155231105102,0.0505459770114942,-0.1981553850603823,0.0733430085446038,0.1981553850603823,223.7157360406092,39.5029223181258,1.67500002135057e-05,71.60248565673828,2020-06-01,2020-06-30,2020-06-30,8,2,2,1,1,False,2020,6,2020-06-30 01:00:00,1
121.11159888156344,14.66216847415746,1534.3890380859375,1621.8609619140625,1710.2879638671875,1710.2879638671875,1746.3310546875,36.0,1701.10400390625,3292.5029296875,3324.114013671875,3557.06494140625,3704.551025390625,11.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,578.7940063476562,727.7579956054688,995.0800170898438,1255.676025390625,1373.1070556640625,39.0,POINT (121.1115988815635 14.66216847415746),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.11159888156345,
                14.66216847415746
              ]
            }
          }
        }
      }
    }
  }
})",0.148708727786424,0.0,-0.0154817320071928,-0.1469312436468348,0.0154817320071928,129.4923469387755,40.6331970260224,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.1238206746426,14.6073317854173,3630.863037109375,4351.748046875,4473.47314453125,4531.158203125,4926.4208984375,5.0,3958.14697265625,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,794.4329833984375,3720.860107421875,4224.4140625,4381.93212890625,4403.037109375,12.0,POINT (121.1238206746426 14.6073317854173),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.1238206746426,
                14.6073317854173
              ]
            }
          }
        }
      }
    }
  }
})",0.224831355248579,0.042,-0.0805192960602066,-0.1534622050494242,0.0805192960602066,86.27954256670901,38.29407361963189,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.05696870532192,14.760808758820298,905.219970703125,993.4710083007812,1210.093017578125,1724.85205078125,1905.125,21.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,2468.0380859375,4238.50390625,4247.15283203125,5000.0,5000.0,3.0,640.9609985351562,1782.053955078125,1898.7230224609375,1949.4840087890625,1995.2490234375,27.0,POINT (121.0569687053219 14.7608087588203),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.05696870532192,
                14.760808758820298
              ]
            }
          }
        }
      }
    }
  }
})",0.108705427552884,0.035,-0.0467172490631569,-0.0670972081166172,0.0467172490631569,173.50629722921914,39.184589963280416,4.650000118999742e-05,86.50640869140625,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.10963476625666,14.774914404740343,4803.5048828125,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,POINT (121.1096347662567 14.77491440474035),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.10963476625666,
                14.774914404740345
              ]
            }
          }
        }
      }
    }
  }
})",0.4142985098205651,0.0807676399026764,-0.2133343158714797,-0.1785177254671294,0.2133343158714797,96.0,30.940024330900258,4.650000118999742e-05,86.50640869140625,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.05599946226351,14.715157521686011,1515.2540283203125,1627.428955078125,2306.861083984375,2597.614013671875,2617.60400390625,29.0,2706.799072265625,3832.242919921875,4100.14013671875,4100.14013671875,4517.35791015625,6.0,2720.376953125,3758.306884765625,4008.10302734375,4874.18408203125,5000.0,4.0,764.9359741210938,864.0040283203125,1020.5159912109375,1149.3699951171875,1443.552001953125,51.0,POINT (121.0559994622635 14.71515752168601),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.05599946226353,
                14.715157521686011
              ]
            }
          }
        }
      }
    }
  }
})",0.0924534253705866,0.047,-0.0498536533596889,-0.0469915307648766,0.0498536533596889,184.56887755102045,38.65789215686283,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.00611223084852,14.730959285032103,1535.552978515625,1589.66796875,1770.9720458984375,2723.2509765625,3227.50390625,15.0,4318.8251953125,5000.0,5000.0,5000.0,5000.0,1.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,2139.697998046875,2139.697998046875,2661.510986328125,2983.803955078125,3005.577880859375,16.0,POINT (121.0061122308485 14.7309592850321),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.00611223084853,
                14.730959285032103
              ]
            }
          }
        }
      }
    }
  }
})",0.1687177529352542,0.036,-0.0209412033765984,-0.1505313797217312,0.0209412033765984,100.59445843828716,38.79788766788772,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.04924144554496,14.70826061348122,638.4739990234375,1598.6729736328125,2319.287109375,2371.342041015625,2384.929931640625,24.0,2800.072021484375,3104.931884765625,3463.964111328125,4261.578125,4460.5322265625,6.0,4421.373046875,4967.45703125,5000.0,5000.0,5000.0,2.0,746.56298828125,827.1329956054688,1167.258056640625,1284.4429931640625,1553.3929443359375,50.0,POINT (121.049241445545 14.70826061348122),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.04924144554495,
                14.70826061348122
              ]
            }
          }
        }
      }
    }
  }
})",0.0643325543367076,0.0,-0.0417280168482218,-0.0297253408680988,0.0417280168482218,221.73180076628356,39.51211372064279,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.0877088642249,14.720297010406115,1966.092041015625,2142.16796875,2853.81298828125,3535.6298828125,3541.64599609375,12.0,1966.092041015625,1966.092041015625,2742.01904296875,5000.0,5000.0,3.0,2958.240966796875,3150.055908203125,3999.180908203125,4193.998046875,4193.998046875,6.0,2115.8330078125,2278.075927734375,2312.181884765625,2642.403076171875,2725.31298828125,20.0,POINT (121.0877088642249 14.72029701040612),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.0877088642249,
                14.720297010406117
              ]
            }
          }
        }
      }
    }
  }
})",0.0707945431808952,0.0692588454376163,-0.0640145011866677,-0.004732189469523,0.0640145011866677,216.55737704918036,31.37369062119365,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.13325100932504,14.68292712099681,2942.491943359375,5000.0,5000.0,5000.0,5000.0,1.0,2652.700927734375,2684.31201171875,5000.0,5000.0,5000.0,2.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,1792.4820556640625,1979.1729736328125,2238.827880859375,2704.0048828125,4176.11279296875,8.0,POINT (121.133251009325 14.68292712099681),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.13325100932504,
                14.68292712099681
              ]
            }
          }
        }
      }
    }
  }
})",0.3106542045754071,0.045913730255164,-0.1299876455930841,-0.1734692331513296,0.1299876455930841,149.6794871794872,35.20733900364519,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.02109193417206,14.762062215563237,2438.452880859375,2461.4189453125,2492.968994140625,3214.363037109375,3508.5849609375,11.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4175.02783203125,5000.0,5000.0,5000.0,5000.0,1.0,1188.052001953125,1624.592041015625,3035.2080078125,3151.676025390625,3182.991943359375,14.0,POINT (121.0210919341721 14.76206221556324),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.02109193417206,
                14.762062215563235
              ]
            }
          }
        }
      }
    }
  }
})",0.2538178060594142,0.0444631379962192,-0.0957009476197565,-0.1517983572702159,0.0957009476197565,106.87258687258688,36.58249690976521,4.650000118999742e-05,86.50640869140625,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.06987610213932,14.749849854070614,1729.79296875,1910.39794921875,2054.277099609375,2316.6630859375,2352.966064453125,22.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,1955.781005859375,3566.462890625,3920.9560546875,5000.0,5000.0,3.0,1597.2440185546875,1795.801025390625,2159.527099609375,2375.97509765625,2544.7509765625,27.0,POINT (121.0698761021393 14.74984985407061),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.06987610213933,
                14.749849854070614
              ]
            }
          }
        }
      }
    }
  }
})",0.2148309506234203,0.0551970443349753,-0.0984485162067672,-0.1136865789795396,0.0984485162067672,191.751269035533,39.491270036991466,4.476479812121563e-05,78.96006352510463,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.12447274482562,14.72793491054966,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,4195.71923828125,4390.5361328125,4390.5361328125,4390.5361328125,5000.0,4.0,845.031005859375,1247.29296875,2081.083984375,2782.387939453125,3277.094970703125,8.0,POINT (121.1244727448256 14.72793491054966),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.12447274482562,
                14.72793491054966
              ]
            }
          }
        }
      }
    }
  }
})",0.2528857983240278,0.0607775831873905,-0.1136768926849604,-0.1310360192465734,0.1136768926849604,177.70913770913774,32.75706666666662,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
121.02016971029464,14.740572554643578,1527.8330078125,2130.194091796875,3229.19091796875,3245.919921875,3252.97900390625,20.0,4249.42919921875,5000.0,5000.0,5000.0,5000.0,1.0,3406.16796875,5000.0,5000.0,5000.0,5000.0,1.0,1517.697021484375,2256.243896484375,2256.243896484375,2266.347900390625,2560.679931640625,31.0,POINT (121.0201697102946 14.74057255464358),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                121.02016971029464,
                14.740572554643578
              ]
            }
          }
        }
      }
    }
  }
})",0.1679746404939699,0.0384444444444444,-0.0467549943338668,-0.1250151068439869,0.0467549943338668,96.0,37.20474969474975,4.325000190874562e-05,72.37226104736328,2020-07-01,2020-07-31,2020-07-31,11,4,3,1,1,False,2020,7,2020-07-31 01:00:00,1
